OrderId,OrderType,Начали принимать заказ,Закончили принимать заказ,Повезли клиенту / выдали в руки,ProductId,CategoryId,IsBaked,ProductPrice,ClientId
642967112,Delivery,15:15:02,15:15:02,15:29:29,66,0,0,749,3404530
642558660,Restaurant,10:10:45,10:13:35,10:29:43,2007,0,0,58,4866056
642645840,Restaurant,11:44:28,11:47:14,12:03:50,53463,5,0,0,
642596224,Restaurant,11:01:00,11:02:12,11:16:31,441,3,1,118,
643214604,Delivery,17:53:12,17:53:12,18:39:16,123,1,1,375,44380306
642566072,Delivery,10:24:36,10:24:36,10:34:03,45903,6,0,89,9522149
643181360,Delivery,17:33:15,17:33:15,18:05:22,36489,5,0,10,27185286
642603836,Delivery,11:09:25,11:09:25,16:59:22,36489,5,0,10,40218253
642650340,Restaurant,11:50:09,11:50:54,12:07:47,28557,3,1,69,
643178776,Restaurant,17:31:13,17:31:34,17:32:55,45912,6,0,89,
642721860,Restaurant,12:43:30,12:43:30,12:59:44,252,1,1,353,33355701
642758524,Delivery,13:07:01,13:07:01,20:09:19,129,1,1,699,29653470
642614352,Restaurant,11:18:45,11:19:06,11:23:54,51948,6,0,129,
642657684,Restaurant,11:54:57,11:56:51,12:11:40,36114,1,1,579,
643233148,Delivery,18:04:32,18:04:32,18:44:51,135,1,1,479,44381275
643487192,Restaurant,20:20:56,20:20:56,20:48:39,294,4,0,25,9911628
643409540,Restaurant,19:27:10,19:27:10,20:12:29,294,4,0,25,25734952
643031280,Restaurant,15:55:30,15:56:41,16:14:25,53463,5,0,0,
643064148,Restaurant,16:15:02,16:18:22,16:30:43,2133,0,0,99,
642957540,Delivery,15:08:51,15:08:51,16:15:32,52206,5,0,0,25042804
642618296,Restaurant,11:21:50,11:22:52,12:16:10,126,0,0,579,
642591368,Delivery,10:57:26,10:57:26,11:31:38,381,1,1,409,1932343
642810308,Delivery,13:38:55,13:38:55,14:07:54,12,1,1,425,28936314
642890360,Restaurant,14:27:06,14:27:06,19:42:02,285,0,0,333,5195178
643509144,Delivery,20:37:46,20:37:46,20:54:55,1152,5,0,0,44390660
642575668,Delivery,10:37:49,10:37:49,10:58:21,4710,0,0,179,25830068
643090552,Delivery,16:35:20,16:35:20,17:42:43,96,0,0,375,16377121
642938524,Restaurant,14:56:45,14:56:57,15:10:30,4026,1,1,375,
643113348,Delivery,16:50:03,16:50:03,17:12:39,36489,5,0,10,32975888
642769808,Delivery,13:14:10,13:14:10,13:43:43,4836,1,1,347,18661318
643121644,Delivery,16:55:34,16:55:34,17:14:06,252,0,0,343,887737
642590768,Delivery,10:56:44,10:56:44,11:39:51,318,0,0,699,1271626
643236248,Delivery,18:06:20,18:06:20,19:46:57,36489,5,0,10,405896
643162900,Delivery,17:22:00,17:22:00,17:46:28,36489,5,0,10,25515597
643427496,Restaurant,19:38:53,19:39:35,20:23:51,54,0,0,639,
643291276,Restaurant,18:37:05,18:40:07,19:49:13,50925,1,1,323,
642601656,Restaurant,11:06:57,11:07:22,11:10:10,2028,2,0,115,
642996300,Delivery,15:33:37,15:33:37,15:51:41,4029,1,1,579,30071190
642681264,Restaurant,12:13:54,12:14:47,12:28:36,141,1,1,245,
642668608,Delivery,12:05:13,12:05:13,12:29:06,36489,5,0,10,35507873
643234168,Restaurant,18:03:08,18:05:09,18:26:51,44823,6,0,179,
643174944,Delivery,17:29:30,17:29:30,17:51:19,6,0,0,639,229635
643288248,Delivery,18:38:15,18:38:15,19:52:59,4710,3,1,179,23115901
642797436,Restaurant,13:30:08,13:31:06,13:51:34,50919,1,1,218,
642544520,Restaurant,9:50:25,9:50:25,10:05:45,10410,2,0,159,276233
643265532,Restaurant,18:23:17,18:23:52,20:30:21,53319,5,0,0,
643197284,Restaurant,17:42:19,17:43:00,17:54:04,35604,7,1,49,
643472000,Delivery,20:10:23,20:10:23,20:31:53,18,1,1,422,5012380
642953604,Delivery,15:06:23,15:06:23,15:23:37,4710,0,0,179,23967056
643128792,Delivery,17:00:18,17:00:18,17:25:16,36489,5,0,10,2279846
642556316,Restaurant,10:09:41,10:09:55,10:15:55,4827,0,0,99,
643146120,Restaurant,17:09:18,17:11:05,17:26:02,129,0,0,699,
642905644,Delivery,14:36:12,14:36:12,14:57:45,4842,1,1,342,301611
642865392,Delivery,14:12:04,14:12:04,14:25:18,129,0,0,699,25452874
642940160,Restaurant,14:56:52,14:57:57,14:58:55,47694,3,0,199,
642879600,Delivery,14:20:27,14:20:27,18:53:51,4974,5,0,10,44368005
643020080,Delivery,15:49:20,15:49:20,16:03:22,36489,5,0,10,34132479
642967112,Delivery,15:15:02,15:15:02,15:29:29,57,1,1,749,3404530
642558660,Restaurant,10:10:45,10:13:35,10:29:43,8580,2,0,135,4866056
642705620,Restaurant,12:31:51,12:32:17,12:54:58,36141,1,1,245,
642596224,Restaurant,11:01:00,11:02:12,11:16:31,441,3,1,118,
643214604,Delivery,17:53:12,17:53:12,18:39:16,123,0,0,375,44380306
642698676,Restaurant,12:26:08,12:27:25,12:45:03,30,0,0,699,2303034
643181360,Delivery,17:33:15,17:33:15,18:05:22,4842,0,0,353,27185286
642603836,Delivery,11:09:25,11:09:25,16:59:22,4836,0,0,479,40218253
642650340,Restaurant,11:50:09,11:50:54,12:07:47,28557,3,1,69,
642604292,Restaurant,11:09:15,11:09:54,11:21:36,45360,4,0,25,
642499600,Delivery,7:20:15,7:20:15,10:41:27,43464,1,1,466,10445007
642797012,Restaurant,13:30:36,13:30:48,13:33:20,44817,6,0,159,
642651772,Restaurant,11:51:07,11:52:05,12:10:57,129,0,0,699,
642657684,Restaurant,11:54:57,11:56:51,12:11:40,50928,1,1,579,
643233148,Delivery,18:04:32,18:04:32,18:44:51,135,0,0,479,44381275
643487192,Restaurant,20:20:56,20:20:56,20:48:39,294,4,0,25,9911628
643409540,Restaurant,19:27:10,19:27:10,20:12:29,294,4,0,25,25734952
643031280,Restaurant,15:55:30,15:56:41,16:14:25,18066,6,0,19,
643082788,Restaurant,16:29:31,16:30:27,16:30:46,42633,7,1,38,
642957540,Delivery,15:08:51,15:08:51,16:15:32,3861,0,0,479,25042804
642620480,Restaurant,11:24:56,11:24:56,12:16:11,126,0,0,464,9385692
642599176,Delivery,11:05:00,11:05:00,11:31:50,123,0,0,375,478224
642816516,Delivery,13:42:44,13:42:44,14:07:54,21,0,0,749,10135056
642988936,Restaurant,15:26:04,15:28:47,15:42:54,12501,1,1,425,8833108
643509144,Delivery,20:37:46,20:37:46,20:54:55,47694,3,0,199,44390660
643009096,Restaurant,15:41:47,15:42:09,15:43:47,10545,2,0,99,
643090552,Delivery,16:35:20,16:35:20,17:42:43,96,1,1,375,16377121
643044084,Delivery,16:05:04,16:05:04,16:20:36,4833,1,1,325,31884332
643113348,Delivery,16:50:03,16:50:03,17:12:39,50898,1,1,739,32975888
642769808,Delivery,13:14:10,13:14:10,13:43:43,36489,5,0,10,18661318
643026060,Delivery,15:53:16,15:53:16,16:37:36,102,1,1,699,44364464
642590768,Delivery,10:56:44,10:56:44,11:39:51,36489,5,0,10,1271626
643236248,Delivery,18:06:20,18:06:20,19:46:57,129,1,1,699,405896
643162900,Delivery,17:22:00,17:22:00,17:46:28,50361,1,1,449,25515597
643427496,Restaurant,19:38:53,19:39:35,20:23:51,60,1,1,425,
642621248,Restaurant,11:24:13,11:25:38,11:44:14,50919,1,1,295,
642600764,Restaurant,11:06:08,11:06:29,11:10:13,2028,0,0,115,
643002112,Delivery,15:37:32,15:37:32,15:51:41,441,0,0,159,9513113
642681264,Restaurant,12:13:54,12:14:47,12:28:36,141,0,0,245,
642668608,Delivery,12:05:13,12:05:13,12:29:06,36114,1,1,579,35507873
643234168,Restaurant,18:03:08,18:05:09,18:26:51,2010,2,0,115,
643174944,Delivery,17:29:30,17:29:30,17:51:19,6,1,1,639,229635
643288248,Delivery,18:38:15,18:38:15,19:52:59,285,1,1,314,23115901
643287216,Restaurant,18:37:14,18:37:40,20:28:55,43464,1,1,639,
642544520,Restaurant,9:50:25,9:50:25,10:05:45,3027,0,0,69,276233
643265532,Restaurant,18:23:17,18:23:52,20:30:21,52479,1,1,375,
643197284,Restaurant,17:42:19,17:43:00,17:54:04,42633,7,1,49,
643472000,Delivery,20:10:23,20:10:23,20:31:53,18,0,0,422,5012380
643146456,Delivery,17:11:20,17:11:20,17:56:09,4839,0,0,629,7459518
643128792,Delivery,17:00:18,17:00:18,17:25:16,123,1,1,375,2279846
642556316,Restaurant,10:09:41,10:09:55,10:15:55,4827,0,0,99,
643146120,Restaurant,17:09:18,17:11:05,17:26:02,44826,6,0,159,
642948564,Delivery,15:03:15,15:03:15,16:51:13,43461,1,1,425,517465
642865392,Delivery,14:12:04,14:12:04,14:25:18,21,1,1,749,25452874
642940160,Restaurant,14:56:52,14:57:57,14:58:55,42633,7,1,44,
642879600,Delivery,14:20:27,14:20:27,18:53:51,126,1,1,579,44368005
643020080,Delivery,15:49:20,15:49:20,16:03:22,441,3,1,125,34132479
642967112,Delivery,15:15:02,15:15:02,15:29:29,57,0,0,749,3404530
642558660,Restaurant,10:10:45,10:13:35,10:29:43,18066,6,0,19,4866056
643572728,Restaurant,21:35:25,21:35:57,21:49:56,36141,1,1,210,
642596224,Restaurant,11:01:00,11:02:12,11:16:31,441,3,1,118,
643179824,Restaurant,17:32:04,17:32:15,17:32:55,2139,2,0,99,
642698676,Restaurant,12:26:08,12:27:25,12:45:03,21,1,1,749,2303034
643181360,Delivery,17:33:15,17:33:15,18:05:22,4842,1,1,353,27185286
642603836,Delivery,11:09:25,11:09:25,16:59:22,4836,1,1,479,40218253
642933868,Restaurant,14:52:14,14:53:52,15:05:31,96,1,1,308,
642781980,Delivery,13:21:39,13:21:39,14:00:36,141,0,0,245,5268432
642499600,Delivery,7:20:15,7:20:15,10:41:27,43464,1,1,466,10445007
643455060,Restaurant,19:58:15,19:58:38,20:09:26,35604,7,1,49,
643269136,Delivery,18:26:07,18:26:07,19:36:07,36147,1,1,323,28839943
642657684,Restaurant,11:54:57,11:56:51,12:11:40,2028,0,0,115,
643233148,Delivery,18:04:32,18:04:32,18:44:51,36144,1,1,439,44381275
643271312,Delivery,18:27:36,18:27:36,19:37:41,294,4,0,25,28427666
643640780,Delivery,23:48:06,23:48:06,0:00:33,4839,1,1,629,32371307
643031280,Restaurant,15:55:30,15:56:41,16:14:25,50358,1,1,449,
643082788,Restaurant,16:29:31,16:30:27,16:30:46,2025,0,0,73,
642957540,Delivery,15:08:51,15:08:51,16:15:32,3861,1,1,479,25042804
642618296,Restaurant,11:21:50,11:22:52,12:16:10,126,1,1,579,
642505632,Delivery,7:53:30,7:53:30,9:16:48,123,0,0,375,17686181
642816516,Delivery,13:42:44,13:42:44,14:07:54,4035,0,0,699,10135056
642988936,Restaurant,15:26:04,15:28:47,15:42:54,43470,1,1,749,8833108
643509144,Delivery,20:37:46,20:37:46,20:54:55,52206,5,0,0,44390660
643009096,Restaurant,15:41:47,15:42:09,15:43:47,38427,2,0,99,
643579976,Delivery,21:44:04,21:44:04,22:16:38,43464,1,1,639,25796399
643044084,Delivery,16:05:04,16:05:04,16:20:36,36489,5,0,10,31884332
643113348,Delivery,16:50:03,16:50:03,17:12:39,4032,0,0,579,32975888
642769808,Delivery,13:14:10,13:14:10,13:43:43,27,1,1,419,18661318
642839180,Delivery,13:56:25,13:56:25,14:12:19,252,1,1,343,44366709
642737772,Restaurant,12:53:28,12:53:55,13:11:15,36141,1,1,210,
643162900,Delivery,17:22:00,17:22:00,17:46:28,53463,5,0,0,25515597
643427496,Restaurant,19:38:53,19:39:35,20:23:51,60,0,0,425,
643371868,Restaurant,18:54:47,18:57:00,19:49:09,50919,1,1,230,
642601656,Restaurant,11:06:57,11:07:22,11:10:10,2028,0,0,115,
643002112,Delivery,15:37:32,15:37:32,15:51:41,23808,1,1,850,9513113
642681264,Restaurant,12:13:54,12:14:47,12:28:36,2133,0,0,99,
642743832,Restaurant,12:57:04,12:57:56,13:16:35,50919,1,1,295,
643234168,Restaurant,18:03:08,18:05:09,18:26:51,441,3,1,159,
642717520,Delivery,12:40:37,12:40:37,14:18:17,381,0,0,639,23941025
643288248,Delivery,18:38:15,18:38:15,19:52:59,285,0,0,314,23115901
642543752,Restaurant,9:46:25,9:48:51,10:04:17,12336,3,1,79,
642544520,Restaurant,9:50:25,9:50:25,10:05:45,3027,2,0,69,276233
643267084,Restaurant,18:24:10,18:24:47,20:30:18,126,0,0,579,
643197284,Restaurant,17:42:19,17:43:00,17:54:04,45981,3,1,159,
643320488,Restaurant,18:59:06,18:59:06,19:56:22,45933,1,1,471,37383467
643146456,Delivery,17:11:20,17:11:20,17:56:09,4839,1,1,629,7459518
643128792,Delivery,17:00:18,17:00:18,17:25:16,123,0,0,375,2279846
643237932,Restaurant,18:07:22,18:07:22,18:29:32,4827,0,0,99,44380571
643146120,Restaurant,17:09:18,17:11:05,17:26:02,2016,0,0,75,
642948564,Delivery,15:03:15,15:03:15,16:51:13,36489,5,0,10,517465
642865392,Delivery,14:12:04,14:12:04,14:25:18,21,1,1,749,25452874
642940160,Restaurant,14:56:52,14:57:57,14:58:55,26658,2,0,62,
643082248,Delivery,16:30:07,16:30:07,16:53:19,43461,1,1,425,391631
643020080,Delivery,15:49:20,15:49:20,16:03:22,441,3,1,125,34132479
642967112,Delivery,15:15:02,15:15:02,15:29:29,36489,5,0,10,3404530
642588348,Delivery,10:53:47,10:53:47,11:14:28,4974,0,0,10,44357766
642506336,Delivery,7:56:59,7:56:59,8:16:30,4842,1,1,353,9858288
642606800,Restaurant,11:11:54,11:12:14,11:16:30,8565,2,0,135,
643179824,Restaurant,17:32:04,17:32:15,17:32:55,2133,0,0,99,
642698676,Restaurant,12:26:08,12:27:25,12:45:03,21,0,0,749,2303034
643181360,Delivery,17:33:15,17:33:15,18:05:22,36111,1,1,323,27185286
642566780,Restaurant,10:25:37,10:25:37,10:36:25,28557,3,1,51,1726991
642933868,Restaurant,14:52:14,14:53:52,15:05:31,96,0,0,308,
642781980,Delivery,13:21:39,13:21:39,14:00:36,141,1,1,245,5268432
642510456,Delivery,8:14:33,8:14:33,10:41:27,78,0,0,375,25467651
643455060,Restaurant,19:58:15,19:58:38,20:09:26,35604,7,1,49,
642651772,Restaurant,11:51:07,11:52:05,12:10:57,129,1,1,699,
642802976,Restaurant,13:33:21,13:34:23,13:34:30,10089,2,0,99,
643235020,Delivery,18:05:40,18:05:40,18:44:51,36147,1,1,323,35991120
643583264,Restaurant,21:48:11,21:48:11,22:03:37,294,4,0,25,8899772
643640780,Delivery,23:48:06,23:48:06,0:00:33,36489,5,0,10,32371307
643031280,Restaurant,15:55:30,15:56:41,16:14:25,60,1,1,425,
643082788,Restaurant,16:29:31,16:30:27,16:30:46,2025,2,0,73,
642957540,Delivery,15:08:51,15:08:51,16:15:32,126,1,1,579,25042804
642620480,Restaurant,11:24:56,11:24:56,12:16:11,126,1,1,464,9385692
642599176,Delivery,11:05:00,11:05:00,11:31:50,123,1,1,375,478224
642816516,Delivery,13:42:44,13:42:44,14:07:54,4035,1,1,699,10135056
642988936,Restaurant,15:26:04,15:28:47,15:42:54,51948,6,0,129,8833108
643509144,Delivery,20:37:46,20:37:46,20:54:55,52206,5,0,0,44390660
643058272,Delivery,16:14:31,16:14:31,16:34:42,43464,1,1,466,40384222
643582164,Delivery,21:46:40,21:46:40,22:16:42,43464,1,1,639,22839229
643044084,Delivery,16:05:04,16:05:04,16:20:36,36099,1,1,295,31884332
643046536,Delivery,16:06:40,16:06:40,16:21:13,50361,1,1,449,1555270
642769808,Delivery,13:14:10,13:14:10,13:43:43,27,0,0,419,18661318
643121644,Delivery,16:55:34,16:55:34,17:14:06,252,1,1,343,887737
642689144,Restaurant,12:20:07,12:20:40,12:23:41,44826,6,0,159,
643172128,Delivery,17:27:45,17:27:45,17:46:28,381,0,0,487,29148436
643425784,Restaurant,19:36:39,19:38:30,20:23:54,18,0,0,639,
643281196,Restaurant,18:33:49,18:33:49,19:49:19,381,0,0,487,34823919
642588480,Delivery,10:53:53,10:53:53,11:10:25,9,0,0,749,312724
643002112,Delivery,15:37:32,15:37:32,15:51:41,36489,5,0,10,9513113
642681264,Restaurant,12:13:54,12:14:47,12:28:36,2133,0,0,99,
642773524,Delivery,13:16:22,13:16:22,17:18:45,43470,1,1,749,16830144
643234168,Restaurant,18:03:08,18:05:09,18:26:51,126,1,1,579,
642717520,Delivery,12:40:37,12:40:37,14:18:17,381,1,1,639,23941025
643288248,Delivery,18:38:15,18:38:15,19:52:59,252,1,1,343,23115901
642543752,Restaurant,9:46:25,9:48:51,10:04:17,2013,2,0,65,
642544520,Restaurant,9:50:25,9:50:25,10:05:45,36141,1,1,245,276233
643428156,Restaurant,19:40:06,19:40:06,20:30:14,50361,1,1,449,1158062
643088564,Restaurant,16:33:29,16:34:04,16:47:23,42633,7,1,49,
643320488,Restaurant,18:59:06,18:59:06,19:56:22,261,1,1,471,37383467
643146456,Delivery,17:11:20,17:11:20,17:56:09,294,4,0,25,7459518
643128792,Delivery,17:00:18,17:00:18,17:25:16,309,4,0,25,2279846
642556316,Restaurant,10:09:41,10:09:55,10:15:55,46725,6,0,129,
643146120,Restaurant,17:09:18,17:11:05,17:26:02,2016,2,0,75,
642948564,Delivery,15:03:15,15:03:15,16:51:13,78,1,1,375,517465
642865392,Delivery,14:12:04,14:12:04,14:25:18,21,0,0,749,25452874
642959572,Restaurant,15:09:27,15:10:12,15:27:04,4827,2,0,99,
643082248,Delivery,16:30:07,16:30:07,16:53:19,36489,5,0,10,391631
643020080,Delivery,15:49:20,15:49:20,16:03:22,441,0,0,125,34132479
642975588,Delivery,15:20:25,15:20:25,15:29:29,36489,5,0,10,27169978
642588348,Delivery,10:53:47,10:53:47,11:14:28,4974,5,0,10,44357766
643572728,Restaurant,21:35:25,21:35:57,21:49:56,26658,2,0,59,
642606800,Restaurant,11:11:54,11:12:14,11:16:30,51948,6,0,129,
643179824,Restaurant,17:32:04,17:32:15,17:32:55,2133,2,0,99,
642698676,Restaurant,12:26:08,12:27:25,12:45:03,12489,1,1,749,2303034
643205156,Restaurant,17:46:05,17:47:42,18:05:13,51930,6,0,159,
642566780,Restaurant,10:25:37,10:25:37,10:36:25,2025,0,0,70,1726991
642933868,Restaurant,14:52:14,14:53:52,15:05:31,2010,0,0,115,
642604292,Restaurant,11:09:15,11:09:54,11:21:36,12327,2,0,55,
642510456,Delivery,8:14:33,8:14:33,10:41:27,78,1,1,375,25467651
643455060,Restaurant,19:58:15,19:58:38,20:09:26,35604,7,1,49,
643049164,Restaurant,16:07:20,16:08:24,16:11:19,42633,7,1,49,
642802976,Restaurant,13:33:21,13:34:23,13:34:30,35604,7,1,49,
643235020,Delivery,18:05:40,18:05:40,18:44:51,36489,5,0,10,35991120
643583264,Restaurant,21:48:11,21:48:11,22:03:37,294,4,0,25,8899772
643641448,Delivery,23:51:29,23:51:29,0:00:33,50928,1,1,579,32371307
643031280,Restaurant,15:55:30,15:56:41,16:14:25,60,0,0,425,
643113600,Delivery,16:50:12,16:50:12,19:07:03,57,0,0,749,13936399
642957540,Delivery,15:08:51,15:08:51,16:15:32,126,0,0,579,25042804
642655268,Restaurant,11:54:13,11:54:55,12:16:18,10545,2,0,99,
642505632,Delivery,7:53:30,7:53:30,9:16:48,123,1,1,375,17686181
642816516,Delivery,13:42:44,13:42:44,14:07:54,129,1,1,699,10135056
643114572,Delivery,16:50:48,16:50:48,17:09:44,45930,1,1,749,37158563
643509144,Delivery,20:37:46,20:37:46,20:54:55,47436,3,1,269,44390660
643058272,Delivery,16:14:31,16:14:31,16:34:42,135,1,1,350,40384222
643581568,Delivery,21:45:57,21:45:57,22:16:42,45075,3,1,279,395363
643044216,Delivery,16:05:10,16:05:10,16:20:36,36147,1,1,323,33330895
643046536,Delivery,16:06:40,16:06:40,16:21:13,4974,0,0,10,1555270
642769808,Delivery,13:14:10,13:14:10,13:43:43,99,1,1,420,18661318
642734956,Restaurant,12:51:45,12:52:07,13:11:08,50919,1,1,295,
642633788,Restaurant,11:36:36,11:36:36,11:40:06,2133,2,0,99,41451534
643172128,Delivery,17:27:45,17:27:45,17:46:28,36489,5,0,10,29148436
643425784,Restaurant,19:36:39,19:38:30,20:23:54,43461,1,1,425,
643281196,Restaurant,18:33:49,18:33:49,19:49:19,381,1,1,487,34823919
642588480,Delivery,10:53:53,10:53:53,11:10:25,9,1,1,749,312724
643171876,Delivery,17:27:36,17:27:36,17:49:19,387,0,0,457,16417953
642681264,Restaurant,12:13:54,12:14:47,12:28:36,2133,2,0,99,
642773524,Delivery,13:16:22,13:16:22,17:18:45,53463,5,0,0,16830144
643234168,Restaurant,18:03:08,18:05:09,18:26:51,441,0,0,159,
643610520,Delivery,22:27:40,22:27:40,22:38:28,4038,1,1,699,25139865
643283292,Delivery,18:35:09,18:35:09,19:52:59,36141,1,1,245,40496025
642543752,Restaurant,9:46:25,9:48:51,10:04:17,2013,0,0,65,
642711208,Delivery,12:36:23,12:36:23,13:19:11,36489,5,0,10,2423775
643428156,Restaurant,19:40:06,19:40:06,20:30:14,28896,1,1,710,1158062
643088564,Restaurant,16:33:29,16:34:04,16:47:23,2007,0,0,71,
643320488,Restaurant,18:59:06,18:59:06,19:56:22,261,0,0,471,37383467
643146456,Delivery,17:11:20,17:11:20,17:56:09,294,4,0,25,7459518
643128792,Delivery,17:00:18,17:00:18,17:25:16,309,0,0,25,2279846
642559804,Restaurant,10:15:02,10:15:16,10:15:59,2010,2,0,115,
643146120,Restaurant,17:09:18,17:11:05,17:26:02,2139,0,0,99,
642948564,Delivery,15:03:15,15:03:15,16:51:13,78,0,0,375,517465
642865392,Delivery,14:12:04,14:12:04,14:25:18,21,0,0,749,25452874
642959572,Restaurant,15:09:27,15:10:12,15:27:04,3,1,1,425,
643087308,Delivery,16:33:15,16:33:15,16:53:19,36489,5,0,10,33939784
643020080,Delivery,15:49:20,15:49:20,16:03:22,441,0,0,125,34132479
642975588,Delivery,15:20:25,15:20:25,15:29:29,294,4,0,25,27169978
642588348,Delivery,10:53:47,10:53:47,11:14:28,441,3,1,159,44357766
642506336,Delivery,7:56:59,7:56:59,8:16:30,4842,0,0,353,9858288
642606800,Restaurant,11:11:54,11:12:14,11:16:30,8565,2,0,135,
643156240,Restaurant,17:16:44,17:17:42,17:32:53,294,4,0,25,
642698676,Restaurant,12:26:08,12:27:25,12:45:03,102,1,1,699,2303034
643205156,Restaurant,17:46:05,17:47:42,18:05:13,8580,2,0,135,
642566780,Restaurant,10:25:37,10:25:37,10:36:25,2025,2,0,70,1726991
642933868,Restaurant,14:52:14,14:53:52,15:05:31,2010,2,0,115,
642777160,Delivery,13:18:37,13:18:37,14:00:36,52479,1,1,375,44364399
642556380,Delivery,10:10:00,10:10:00,10:41:27,50358,1,1,449,6752677
643455060,Restaurant,19:58:15,19:58:38,20:09:26,35604,7,1,49,
643049164,Restaurant,16:07:20,16:08:24,16:11:19,42633,7,1,49,
642802976,Restaurant,13:33:21,13:34:23,13:34:30,35604,7,1,49,
643235020,Delivery,18:05:40,18:05:40,18:44:51,4842,0,0,353,35991120
643271312,Delivery,18:27:36,18:27:36,19:37:41,44751,3,1,299,28427666
643031280,Restaurant,15:55:30,15:56:41,16:14:25,4827,0,0,99,
643113600,Delivery,16:50:12,16:50:12,19:07:03,36489,5,0,10,13936399
643038096,Delivery,16:01:13,16:01:13,16:15:32,36489,5,0,10,27532736
642658648,Restaurant,11:57:03,11:57:41,12:15:57,381,0,0,385,
642895208,Delivery,14:29:51,14:29:51,14:39:34,50901,1,1,739,35391925
642816516,Delivery,13:42:44,13:42:44,14:07:54,129,0,0,699,10135056
643114572,Delivery,16:50:48,16:50:48,17:09:44,13095,3,1,349,37158563
643509144,Delivery,20:37:46,20:37:46,20:54:55,123,1,1,375,44390660
643058272,Delivery,16:14:31,16:14:31,16:34:42,135,0,0,350,40384222
643579976,Delivery,21:44:04,21:44:04,22:16:38,123,0,0,375,25796399
643044216,Delivery,16:05:10,16:05:10,16:20:36,36489,5,0,10,33330895
643046536,Delivery,16:06:40,16:06:40,16:21:13,4974,5,0,10,1555270
642769808,Delivery,13:14:10,13:14:10,13:43:43,99,1,1,420,18661318
643592752,Delivery,22:00:51,22:00:51,22:21:42,50919,1,1,295,14335101
642602164,Delivery,11:07:51,11:07:51,11:40:09,441,3,1,125,113474
643172128,Delivery,17:27:45,17:27:45,17:46:28,294,4,0,25,29148436
643398544,Delivery,19:20:23,19:20:23,20:23:34,36489,5,0,10,35804651
642621248,Restaurant,11:24:13,11:25:38,11:44:14,2013,2,0,65,
642588480,Delivery,10:53:53,10:53:53,11:10:25,50922,1,1,439,312724
643171876,Delivery,17:27:36,17:27:36,17:49:19,297,4,0,25,16417953
642681264,Restaurant,12:13:54,12:14:47,12:28:36,2133,2,0,99,
642773524,Delivery,13:16:22,13:16:22,17:18:45,50358,1,1,449,16830144
643431916,Restaurant,19:42:18,19:42:42,19:51:33,18066,6,0,19,
643302120,Restaurant,18:45:20,18:46:45,20:28:09,297,0,0,25,
643283292,Delivery,18:35:09,18:35:09,19:52:59,4029,0,0,579,40496025
643295040,Delivery,18:42:27,18:42:27,19:53:48,42120,1,1,579,4201308
642711208,Delivery,12:36:23,12:36:23,13:19:11,27,1,1,579,2423775
643428156,Restaurant,19:40:06,19:40:06,20:30:14,28896,1,1,695,1158062
643088564,Restaurant,16:33:29,16:34:04,16:47:23,2007,2,0,71,
643320488,Restaurant,18:59:06,18:59:06,19:56:22,42123,1,1,427,37383467
643146456,Delivery,17:11:20,17:11:20,17:56:09,294,0,0,25,7459518
643077284,Delivery,16:26:57,16:26:57,16:49:44,36141,1,1,245,44375177
642559804,Restaurant,10:15:02,10:15:16,10:15:59,2010,0,0,115,
643146120,Restaurant,17:09:18,17:11:05,17:26:02,2139,0,0,99,
642948564,Delivery,15:03:15,15:03:15,16:51:13,45924,1,1,425,517465
642865392,Delivery,14:12:04,14:12:04,14:25:18,36489,5,0,10,25452874
642959572,Restaurant,15:09:27,15:10:12,15:27:04,123,1,1,375,
643087308,Delivery,16:33:15,16:33:15,16:53:19,36141,1,1,245,33939784
643020080,Delivery,15:49:20,15:49:20,16:03:22,45981,3,1,125,34132479
642975588,Delivery,15:20:25,15:20:25,15:29:29,294,0,0,25,27169978
642588348,Delivery,10:53:47,10:53:47,11:14:28,441,3,1,159,44357766
643217164,Restaurant,17:51:22,17:54:47,18:15:47,3858,1,1,325,23511428
642969696,Restaurant,15:14:59,15:16:42,15:31:06,2133,2,0,99,
643156240,Restaurant,17:16:44,17:17:42,17:32:53,294,0,0,25,
642698676,Restaurant,12:26:08,12:27:25,12:45:03,102,0,0,699,2303034
643205156,Restaurant,17:46:05,17:47:42,18:05:13,2133,0,0,99,
642566780,Restaurant,10:25:37,10:25:37,10:36:25,441,3,1,118,1726991
642933868,Restaurant,14:52:14,14:53:52,15:05:31,2322,0,0,37,
642781980,Delivery,13:21:39,13:21:39,14:00:36,52479,1,1,375,5268432
643294852,Restaurant,18:41:49,18:42:20,18:42:26,18066,6,0,19,
643460612,Restaurant,20:02:28,20:02:37,20:09:22,35604,7,1,49,
643049164,Restaurant,16:07:20,16:08:24,16:11:19,42633,7,1,49,
642802976,Restaurant,13:33:21,13:34:23,13:34:30,35604,7,1,49,
643235020,Delivery,18:05:40,18:05:40,18:44:51,4842,1,1,353,35991120
643226748,Delivery,18:00:53,18:00:53,19:04:48,53319,5,0,0,30137924
643031280,Restaurant,15:55:30,15:56:41,16:14:25,4827,2,0,99,
643113600,Delivery,16:50:12,16:50:12,19:07:03,144,1,1,439,13936399
643038096,Delivery,16:01:13,16:01:13,16:15:32,285,1,1,314,27532736
642658648,Restaurant,11:57:03,11:57:41,12:15:57,381,1,1,385,
